,num,lang,hisco,occupation
729,785,Portugese,45220,Aguadeiro
730,786,Spanish,45220,Aguador
731,787,Spanish,79510,Aguja
732,788,Spanish,79520,Aguja
733,789,Spanish,83990,Agujerero
734,790,Portugese,83990,Agulheiro
735,791,Catalan,79510,Agulla
736,792,Catalan,79520,Agulla
737,793,Catalan,83990,Aguller
738,794,Catalan,31000,Agutzil
739,795,French,-1*,Aide
740,797,French,59940,Aide à l'Hôtel-Dieu
741,798,French,62110*,Aide agriculteur
742,800,French,03320,aide arpenteur
743,801,French,03330,Aide arpenteur
744,802,French,58300,aide artificier
745,803,French,71160,aide boiseur
746,804,French,95120,aide briqueteur
747,805,French,58340*,Aide canonnier
748,807,French,53290,aide caviste
749,808,French,95410,aide charpentier
750,809,French,87310,aide chaudronnier
751,810,French,87310,aide chauffeur
752,811,French,01420*,Aide chimiste
753,814,French,95210,aide cimentier
754,815,French,95220,aide coffreur
755,816,French,33110*,Aide comptable
756,819,French,97300,aide conducteur
757,820,French,97000,aide conducteur d'engins
758,821,French,98320,aide conducteur de loco tracteur
759,822,French,39140,aide conducteur magasinier
760,823,French,92200,aide conducteur typographe
761,824,French,22610,aide contremaître de filature
762,825,French,79140*,Aide couturière
763,827,French,95300,aide couvreur
764,828,French,53100,aide cuisinier
765,829,French,53150,aide cuisinier sur bateau
766,830,French,53100,aide cuisinière
767,831,French,62110*,Aide cultivateur
768,833,French,62110,Aide cultivatrice
769,834,French,62110,aide d'agriculteur
770,835,French,62110,aide d'agriculture
771,836,French,53190*,Aide de cuisine
772,838,French,62110*,Aide de culture
773,841,French,62110,aide de famille agricole
774,842,French,01400*,Aide de laboratoire
775,844,French,05400,Aide de laboratoire
776,845,French,62110,aide de labour
777,846,French,54020,Aide de ménage
778,847,French,99999,aide de presse
779,848,French,-1,Aide de travail
780,849,French,99999,aide de travail
781,850,French,31040,aide déclarant en douane
782,851,French,99999,aide délaveur
783,852,French,89390,aide enfourneur
784,853,French,97260,aide envergueur au pont de la ville
785,854,French,37030,Aide facteur
786,855,French,54020,aide familial
787,856,French,62110,aide familial agricole
788,857,French,54020,aide familiale
789,858,French,62110,aide familiale agricole
790,859,French,83110,Aide forgeron
791,860,French,03010,aide géomètre
792,861,French,39340,aide greffier
793,862,French,61270,aide horticulteur
794,863,French,92110,aide imprimeur
795,864,French,07210,aide infirmier
796,865,French,07210,Aide infirmière
797,866,French,61270,Aide jardinier
798,867,French,62700,Aide jardinier
799,868,French,62740,aide jardinier
800,869,French,01400,Aide laborantine
801,870,French,05400,Aide laborantine
802,871,French,62200,aide laboureur
803,872,French,62210,Aide laboureur
804,873,French,99999,aide livreur
805,874,French,96900,aide machiniste
806,875,French,95100,aide maçon
807,876,French,95135*,Aide maçon
808,878,French,95100,aide maçon en retraite
809,879,French,39140,aide magasinier
810,880,French,07710,aide manipulateur radiographe
811,881,French,97145,Aide manutentionnaire
812,882,French,62730,aide maraîcher
813,883,French,54035,aide maternelle
814,884,French,03320,aide métreur
815,885,French,77120*,Aide meunier
816,887,French,84100,aide monteur
817,888,French,75320*,Aide monteur de jacquards
818,890,French,99999,aide opérateur
819,891,French,03020,aide opérateur géomètre
820,892,French,99930,aide ouvrier
821,893,French,93100,aide peintre
822,894,French,06810,Aide pharmacien
823,895,French,59950,aide pharmacienne
824,896,French,01200,aide physicien
825,897,French,58110,aide pompier
826,898,French,99999,aide poseur
827,899,French,06810,aide préparateur en pharmacie
828,900,French,99999,aide projeteur
829,901,French,06120,aide radiologue
830,902,French,15900,aide rédacteur
831,903,French,99999,aide régleur
832,904,French,62105,aide rural
833,905,French,63190,aide scieur
834,906,French,83930*,Aide serrurier
835,908,French,59940,aide soignant
836,909,French,59940,aide soignant hospitalier
837,910,French,59940,aide soignante
838,911,French,59940,aide soignante retraitée
839,912,French,55140,Aide sonneur
840,913,French,58340*,aide spécialiste (de 2éme classe à la base de nîmes-courbesa
841,915,French,99999,aide technique
842,916,French,87110,aide tuyauteur
843,917,French,59960,aide vétérinaire
844,918,French,62330*,Aide viticulteur
845,920,French,99999,Aide-alimentaire
846,921,French,95120,Aide-briqueteur
847,922,French,56010,Aide-buandier
848,923,French,53190,Aide-cuisinier
849,924,French,62110,Aide-cultivateur
850,925,French,85510,Aide-électricien
851,926,French,54020,Aide-familiale
852,927,French,99999,Aide-féminine
853,928,French,83110,Aide-forgeron
854,929,French,54035,Aide-garde-bébé
855,930,French,07210,Aide-garde-malade
856,931,French,99999,Aide-générale
857,932,French,07210,Aide-infirmier
858,933,French,83410,Aide-machiniste
859,934,French,98340,Aide-machiniste
860,935,French,98340,Aide-machiniste au CNR
861,936,French,84100,Aide-mécanicien
862,937,French,84300,Aide-mécanicien
863,938,French,84400,Aide-mécanicien
864,939,French,98300,Aide-mécanicien
865,940,French,59940,Aide-médical
866,941,French,59950,Aide-pharmacien
867,942,French,19310,Aide-social diplômé
868,943,French,03200,Aide-technicien
869,944,French,05430,Aide-technicienne à l'hôpital
870,945,Catalan,45220,Aiguador
871,946,French,98430*,Aiguilleur
872,948,French,98430*,Aiguilleur aux chemins de fer
873,950,French,98430,aiguilleur sncf
874,951,French,83530*,Aiguiseur
875,953,French,99999,Aiguiseur
876,954,French,83530,aiguiseur affuteur
877,955,French,83560*,Aiguiseur de cardes
878,957,Portugese,62410,Ajuda
879,958,Portugese,62440,Ajuda da Corrida
880,959,Portugese,62440,Ajuda da Vara
881,960,Portugese,62590,Ajuda das Cabras
882,961,Portugese,62490,Ajuda das Éguas
883,962,Portugese,62430,Ajuda das Ovelhas
884,963,Portugese,53190,Ajuda de Cozinha
885,964,Portugese,62410,Ajuda de Gado
886,965,Portugese,62420,Ajuda de Novilhos
887,966,Portugese,62440,Ajuda de porcos
888,967,Portugese,62420,Ajuda de vacas
889,968,Portugese,62590,Ajuda do cabreiro
890,969,Portugese,53190,Ajuda do Cozinheiro
891,970,Portugese,62490,Ajuda do eguariço
892,971,Portugese,62105,Ajuda do Ganhão
893,972,Portugese,62890,Ajuda do Maioral das mulas
894,973,Portugese,62430,Ajuda do maioral de ovelhas
895,974,Portugese,62440,Ajuda do Maioral dos porcos
896,975,Portugese,62430,Ajuda do pastor
897,976,Portugese,62440,Ajuda do porqueiro
898,977,Portugese,62440,Ajuda do Vareiro
899,978,Portugese,62890,Ajuda dos Bois
900,979,Portugese,62430,Ajuda dos carneiros
901,980,Portugese,62490,Ajuda dos chibos
902,981,Portugese,62440,Ajuda dos leitões
903,982,Portugese,99998,Ajudante
904,983,Portugese,81000,Ajudante de Carpinteiro
905,984,Portugese,98590,Ajudante de Chaufeur
906,985,Portugese,98220,Ajudante de máquinas (navios)
907,986,Portugese,98590,Ajudante de Motorista
908,987,Portugese,39140,Ajudante do fiel da fabrica e selador
909,988,Portugese,75230,Ajuntadeira (têxtil)
910,989,Portugese,63290,Ajuntadeiro / Ajuntadeira (meio rural)
911,990,Spanish,75320,Ajustador
912,991,French,83200,ajusteur
913,992,French,83210*,Ajusteur
914,995,French,84100*,Ajusteur
915,998,French,85110*,Ajusteur
916,1001,French,85210*,Ajusteur
917,1004,French,83200,ajusteur (soldat deuxième cst)
918,1005,French,84125,ajusteur à l'arsenal
919,1006,French,83200,ajusteur à l'ats
920,1007,French,84390,ajusteur à la compagnie plm
921,1008,French,84390,ajusteur à la sncf
922,1009,French,84125,ajusteur au port
923,1010,French,84390*,Ajusteur aux chemins de fer
924,1012,French,84140,ajusteur aux houillères nationales
925,1013,French,84140,ajusteur aux mines
926,1014,French,84230*,Ajusteur balancier
927,1016,French,39350,Ajusteur d'assurances
928,1017,French,84185,ajusteur de cellule aéronautique
929,1018,French,84100,Ajusteur de machine
930,1019,French,87110,Ajusteur de tuyaux
931,1020,French,99999,ajusteur dépanneur
932,1021,French,03210,ajusteur dessinateur
933,1022,French,85110,ajusteur edf
934,1023,French,85110*,Ajusteur électricien
935,1026,French,99999,ajusteur en fer
936,1027,French,84100,Ajusteur en mécanique
937,1028,French,83430,ajusteur fraiseur
938,1029,French,84100*,Ajusteur mécanicien
939,1031,French,84105,ajusteur mécanicien
940,1032,French,84125,ajusteur mécanicien aux chantiers navals
941,1033,French,84390*,Ajusteur mécanicien aux chemins de fer
942,1035,French,84110*,Ajusteur monteur
943,1037,French,84110,ajusteur monteur à la compagnie d'orléans
944,1038,French,99999,ajusteur mouliste
945,1039,French,83220*,Ajusteur outilleur
946,1041,French,99999,ajusteur régleur
947,1042,French,84390,ajusteur sncf
948,1043,French,83210,ajusteur stagiaire
949,1044,French,99999,ajusteur tôlier
950,1045,French,81930,ajusteur tonnelier
951,1046,French,81230,ajusteur tourneur
952,1047,French,83250*,Ajusteur traceur
953,1049,Swedish,13100,Akademidocent
954,1050,Swedish,16000,Akademielev
955,1051,Swedish,30000,Akademisekreterare
956,1052,Dutch,61220,akkerbouwer
957,1053,Norwegian,22675,Akkordformand ved jernbane
958,1054,Swedish,17540,Akrobat
959,1055,Swedish,17540,Akrobathustru
960,1056,Swedish,17540,Akrobatänka
961,1057,Greek,58320,AKSIQMATIKOS
962,1058,Swedish,55220,Akterstäderska
963,1059,Swedish,17320,Aktris
964,1060,Swedish,17320,Aktriselev
965,1061,Swedish,08250,Aktuarie
966,1062,Swedish,08250,Aktuarieänka
967,1063,Swedish,17320*,Aktör
968,1065,Swedish,17320,Aktörelev
969,1066,Swedish,17320,Aktöränka
970,1067,Danish,17320,Aktør
971,1068,Portugese,75670,Alargador
972,1069,Portugese,62590,Alavoeiro
973,1070,Spanish,95120,Albañil
974,1071,Portugese,80320,Albardeiro
975,1072,Catalan,80320,Albarder
976,1073,Spanish,80320,Albarder
977,1074,Catalan,06510,Albeitar
978,1075,Spanish,06510,Albeitar
979,1076,Portugese,92290,Alçador
980,1077,Portugese,31000,Alcaide
981,1078,Spanish,58930,Alcaide
982,1079,Portugese,31000,Alcaide geral ilha Faial
983,1080,Portugese,-1,Aleijado
984,1081,French,83450*,Aléseur
985,1083,Portugese,79100,Alfaiate/Alfaiata
986,1084,Spanish,89225,Alfarero
987,1085,Portugese,62430,Alfeireiro
988,1086,Portugese,62430,Alfeireiro das Ovelhas
989,1087,Portugese,58320,Alferes
990,1088,Portugese,62430,Alganame
991,1089,Portugese,98190,Algarvio
992,1090,Portugese,79125,Algibe
993,1091,Portugese,79125,Algibebe
994,1092,Greek,64100,ALIEYS
995,1093,English,99999,All work
996,1094,Swedish,-1,Allmosehjon
997,1095,Swedish,-1,Allmosohjon
998,1096,French,94990,Allumetier
999,1097,French,94990,allumettier
1000,1098,French,94990,Allumettière
1001,1099,Spanish,97145,Almacén
1002,1100,Spanish,39190,Almacenista Muebles
1003,1101,Spanish,41020,Almacenistas
1004,1102,Catalan,41020,Almacenistes
1005,1103,Norwegian,-1,Almindelig arbeide hjemme
1006,1104,Norwegian,-1,Almindelig arbeide i huset
1007,1105,Norwegian,99910*,Almindelig arbeider
1008,1107,Norwegian,99910,Almindelig arbeiderske
1009,1108,Norwegian,99920,Almindelig dagarbeider
1010,1109,Norwegian,62105,Almindelig gaardsarbeide hjemme
1011,1110,Norwegian,62105*,Almindelig gaardsarbeider
1012,1112,Norwegian,62120,Almindelig gaardsdreng
1013,1113,Norwegian,61110,Almindelig gaardsdrift
1014,1114,Norwegian,-1*,Almindelig husgjerning
1015,1116,Norwegian,-1,Almindelig husligt arbeide
1016,1117,Norwegian,62105,Almindelig pladsarbeide
1017,1118,Norwegian,-1,Almindelige husgjerninger
1018,1119,Danish,-1,Almisselem
1019,1120,Portugese,62430,Almocouvar
1020,1121,Portugese,98620,Almocreve
1021,1122,German,33990,Almosenrechner
1022,1123,English,-1,Alms receiver (pauper)
1023,1124,English,43220,Almswoman traveller
1024,1125,Norwegian,13320,Almueskolelærer
1025,1126,Portugese,80110,Alpargateiro
1026,1127,Spanish,80105,Alpargatero
1027,1128,Portugese,98620,Alquilador
1028,1129,Spanish,49090,Alquiler Muebles
1029,1130,Portugese,98620,Alugador de carros
1030,1131,Portugese,98690,Alugador de carruagens
1031,1132,Portugese,98690,Alugador de cavalos
1032,1133,Portugese,62820,Alugador de máquinas
1033,1134,Portugese,95120,Alvanéu
1034,1135,Portugese,06510,Alveitar
1035,1136,Portugese,54035,Ama
1036,1137,Catalan,22440,Ama de Claus
1037,1138,Spanish,22440,Ama de llaves
1038,1139,Greek,98620,AMAKSAS
1039,1140,Greek,98620,AMAKSHLATHS
1040,1141,Swedish,30000*,Amanuens
1041,1143,Catalan,32100,Amanuense
1042,1144,Portugese,31090,Amanuense da Administração
1043,1145,Portugese,31090,Amanuense da Câmara
1044,1146,Dutch,01400,Amanuensis
1045,1147,Danish,13100,Amanuensis
1046,1148,Dutch,01400,amanuensis aan de rijks hoogere burgerschool
1047,1149,Swedish,30000,Amanuensänka
1048,1150,Portugese,89930,Amassador
1049,1151,Dutch,-1,Ambtenaar
1050,1152,Dutch,39990,ambtenaar bij de arbeidsbeurs
1051,1153,Dutch,37000,ambtenaar bij de posterijen en telegrafie
1052,1154,Dutch,39960,Ambtenaar bij de staatsspoorwegen
1053,1155,Dutch,30000,Ambtenaar bij het departement van defensie
1054,1156,Dutch,-1,Ambtenaar bij het staatsbosbeheer
1055,1157,Dutch,-1,Ambtenaar bij het staatsboschbeheer
1056,1158,Dutch,31090,ambtenaar by ryks entrepot
1057,1159,Dutch,31090,ambtenaar provinciale griffie
1058,1160,Dutch,30000,Ambtenaar ter secretarie
